"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0019222","GO:0019222","regulation of metabolic process",124,-0.34627431911374,-1.14929893114709,0.213811420982736,0.603524436532829,0.539516687511494,803,"tags=26%, list=24%, signal=20%","PF3D7_0613800/PF3D7_1458600/PF3D7_1328800/PF3D7_1241400/PF3D7_0722100/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_1449100/PF3D7_1141800/PF3D7_1223100/PF3D7_0714500/PF3D7_0723900/PF3D7_0919900/PF3D7_1009000/PF3D7_1445500/PF3D7_0628600/PF3D7_1209300/PF3D7_0410600/PF3D7_1230800/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1405400/PF3D7_1464000/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0409800/PF3D7_1460800"
"GO:0044283","GO:0044283","small molecule biosynthetic process",56,0.256739878960341,1.12683127884116,0.22196261682243,0.622120573910754,0.556140581808609,744,"tags=38%, list=23%, signal=30%","PF3D7_1357900/PF3D7_1012400/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1324000/PF3D7_1462800/PF3D7_0627500/PF3D7_1342800/PF3D7_0603300/PF3D7_1366500/PF3D7_0922500/PF3D7_0621200/PF3D7_0922600/PF3D7_1120100/PF3D7_1017400/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_0623000/PF3D7_1439900"
"GO:0051186","GO:0051186","cofactor metabolic process",56,0.255241504620134,1.12025491415331,0.231308411214953,0.629928257525627,0.563120209054911,972,"tags=55%, list=30%, signal=40%","PF3D7_0522700/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1108500/PF3D7_1121600/PF3D7_0922500/PF3D7_0524900/PF3D7_0621200/PF3D7_0514600/PF3D7_1011900/PF3D7_0704700/PF3D7_0406400/PF3D7_0629100/PF3D7_1120100/PF3D7_1320800/PF3D7_1453800/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_0610800/PF3D7_1420600/PF3D7_1224000/PF3D7_1021600/PF3D7_1454700/PF3D7_1444800/PF3D7_0624000/PF3D7_0918900/PF3D7_0617300/PF3D7_1454500"
"GO:0015711","GO:0015711","organic anion transport",16,-0.485071850198368,-1.20293586508414,0.233467063543419,0.629928257525627,0.563120209054911,620,"tags=50%, list=19%, signal=41%","PF3D7_0926400/PF3D7_0104200/PF3D7_0401900/PF3D7_0319000/PF3D7_1138400/PF3D7_0215300/PF3D7_0206200/PF3D7_1208400"
"GO:0009405","GO:0009405","pathogenesis",42,-0.397252088947597,-1.17586369313074,0.234767836919592,0.629928257525627,0.563120209054911,795,"tags=38%, list=24%, signal=29%","PF3D7_0833500/PF3D7_0424300/PF3D7_0102500/PF3D7_1301600/PF3D7_0930300/PF3D7_0412700/PF3D7_1133400/PF3D7_0712000/PF3D7_0712900/PF3D7_1035700/PF3D7_0731500/PF3D7_0100300/PF3D7_0711700/PF3D7_0209000/PF3D7_0600400/PF3D7_0617400"
"GO:0048878","GO:0048878","chemical homeostasis",10,0.444743818273677,1.20151044875769,0.236195226220164,0.629928257525627,0.563120209054911,972,"tags=60%, list=30%, signal=42%","PF3D7_1341900/PF3D7_1456800/PF3D7_0406100/PF3D7_0624000/PF3D7_1464700/PF3D7_1454500"
"GO:0048519","GO:0048519","negative regulation of biological process",21,-0.455686583895793,-1.19558978543058,0.237406483790524,0.629928257525627,0.563120209054911,1230,"tags=62%, list=37%, signal=39%","PF3D7_1224500/PF3D7_1227500/PF3D7_0906000/PF3D7_0416400/PF3D7_1343300/PF3D7_1428300/PF3D7_1328800/PF3D7_0722100/PF3D7_1220900/PF3D7_1031300/PF3D7_1405400/PF3D7_0528500/PF3D7_0416500"
"GO:0006464","GO:0006464","cellular protein modification process",189,-0.32901054011389,-1.11606322927871,0.237601850920431,0.629928257525627,0.563120209054911,704,"tags=23%, list=21%, signal=19%","PF3D7_1113100/PF3D7_1337400/PF3D7_0802600/PF3D7_0704500/PF3D7_1322500/PF3D7_0902500/PF3D7_1450000/PF3D7_1223100/PF3D7_0623800/PF3D7_0417800/PF3D7_0420100/PF3D7_1122100/PF3D7_1014000/PF3D7_0514000/PF3D7_0217500/PF3D7_1331000/PF3D7_1428500/PF3D7_1476400/PF3D7_1009000/PF3D7_1237000/PF3D7_1337800/PF3D7_0500900/PF3D7_1371700/PF3D7_0628600/PF3D7_1238900/PF3D7_1104900/PF3D7_0615300/PF3D7_0726200/PF3D7_0902100/PF3D7_0717500/PF3D7_0804800/PF3D7_0516700/PF3D7_1321400/PF3D7_0301200/PF3D7_1115900/PF3D7_0802800/PF3D7_1412800/PF3D7_0528400/PF3D7_0303400/PF3D7_1463700/PF3D7_0503500/PF3D7_1414700/PF3D7_1149300/PF3D7_1121900"
"GO:0036211","GO:0036211","protein modification process",189,-0.32901054011389,-1.11606322927871,0.237601850920431,0.629928257525627,0.563120209054911,704,"tags=23%, list=21%, signal=19%","PF3D7_1113100/PF3D7_1337400/PF3D7_0802600/PF3D7_0704500/PF3D7_1322500/PF3D7_0902500/PF3D7_1450000/PF3D7_1223100/PF3D7_0623800/PF3D7_0417800/PF3D7_0420100/PF3D7_1122100/PF3D7_1014000/PF3D7_0514000/PF3D7_0217500/PF3D7_1331000/PF3D7_1428500/PF3D7_1476400/PF3D7_1009000/PF3D7_1237000/PF3D7_1337800/PF3D7_0500900/PF3D7_1371700/PF3D7_0628600/PF3D7_1238900/PF3D7_1104900/PF3D7_0615300/PF3D7_0726200/PF3D7_0902100/PF3D7_0717500/PF3D7_0804800/PF3D7_0516700/PF3D7_1321400/PF3D7_0301200/PF3D7_1115900/PF3D7_0802800/PF3D7_1412800/PF3D7_0528400/PF3D7_0303400/PF3D7_1463700/PF3D7_0503500/PF3D7_1414700/PF3D7_1149300/PF3D7_1121900"
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process",32,0.292297647605885,1.13154588649521,0.238613188307274,0.629928257525627,0.563120209054911,911,"tags=47%, list=28%, signal=34%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1366500/PF3D7_0922500/PF3D7_0704700/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1420600/PF3D7_1235700/PF3D7_1444800/PF3D7_0624000"
"GO:0010605","GO:0010605","negative regulation of macromolecule metabolic process",14,-0.498869717648886,-1.20335257721534,0.238992881624044,0.629928257525627,0.563120209054911,1230,"tags=64%, list=37%, signal=40%","PF3D7_1224500/PF3D7_1227500/PF3D7_0906000/PF3D7_0416400/PF3D7_1328800/PF3D7_0722100/PF3D7_1220900/PF3D7_1405400/PF3D7_0416500"
"GO:0009628","GO:0009628","response to abiotic stimulus",23,0.328192890317732,1.15176212909877,0.244975556762629,0.64144915520741,0.573419239513633,673,"tags=48%, list=20%, signal=38%","PF3D7_1118200/PF3D7_1134000/PF3D7_0807700/PF3D7_0409400/PF3D7_1438900/PF3D7_0708400/PF3D7_0708500/PF3D7_1304500/PF3D7_1215300/PF3D7_0818900/PF3D7_0213100"
"GO:0008104","GO:0008104","protein localization",124,-0.339707944236389,-1.12750485861129,0.250076616610481,0.642720886175867,0.574556095021008,917,"tags=30%, list=28%, signal=22%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_0522400/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_1353600/PF3D7_0905900/PF3D7_1309700/PF3D7_1438100/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1452600/PF3D7_1144900/PF3D7_1324700/PF3D7_1436300/PF3D7_1218300/PF3D7_1035900/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0526900/PF3D7_0803600/PF3D7_1224200/PF3D7_1451000/PF3D7_0816200/PF3D7_1216300/PF3D7_1427000/PF3D7_1432000/PF3D7_0422100/PF3D7_1034700/PF3D7_0530100/PF3D7_0531100"
"GO:0006351","GO:0006351","transcription, DNA-templated",127,-0.338408743727629,-1.12504165084083,0.250305872756933,0.642720886175867,0.574556095021008,977,"tags=34%, list=30%, signal=25%","PF3D7_0802100/PF3D7_0518200/PF3D7_1143100/PF3D7_1449500/PF3D7_0110800/PF3D7_1144600/PF3D7_0420300/PF3D7_0522000/PF3D7_0613800/PF3D7_1224700/PF3D7_1458600/PF3D7_0517400/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_0501800/PF3D7_1449100/PF3D7_1141800/PF3D7_0305100/PF3D7_1307600/PF3D7_0714500/PF3D7_0703200/PF3D7_0919900/PF3D7_1445500/PF3D7_0628600/PF3D7_1472700/PF3D7_1108000/PF3D7_1209300/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1464000/PF3D7_0407700/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0313000/PF3D7_0409800/PF3D7_1460800"
"GO:0097659","GO:0097659","nucleic acid-templated transcription",127,-0.338408743727629,-1.12504165084083,0.250305872756933,0.642720886175867,0.574556095021008,977,"tags=34%, list=30%, signal=25%","PF3D7_0802100/PF3D7_0518200/PF3D7_1143100/PF3D7_1449500/PF3D7_0110800/PF3D7_1144600/PF3D7_0420300/PF3D7_0522000/PF3D7_0613800/PF3D7_1224700/PF3D7_1458600/PF3D7_0517400/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_0501800/PF3D7_1449100/PF3D7_1141800/PF3D7_0305100/PF3D7_1307600/PF3D7_0714500/PF3D7_0703200/PF3D7_0919900/PF3D7_1445500/PF3D7_0628600/PF3D7_1472700/PF3D7_1108000/PF3D7_1209300/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1464000/PF3D7_0407700/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0313000/PF3D7_0409800/PF3D7_1460800"
"GO:0009408","GO:0009408","response to heat",21,0.333339396229598,1.14282256600864,0.253279515640767,0.6461874822117,0.577655035671925,673,"tags=48%, list=20%, signal=38%","PF3D7_1118200/PF3D7_1134000/PF3D7_0409400/PF3D7_1438900/PF3D7_0708400/PF3D7_0708500/PF3D7_1304500/PF3D7_1215300/PF3D7_0818900/PF3D7_0213100"
"GO:0006888","GO:0006888","ER to Golgi vesicle-mediated transport",16,-0.47558626799519,-1.17941244885469,0.260385660670377,0.660085942336369,0.590079472387444,1293,"tags=69%, list=39%, signal=42%","PF3D7_0405100/PF3D7_0822600/PF3D7_0606700/PF3D7_1231100/PF3D7_0808400/PF3D7_1145100/PF3D7_1116400/PF3D7_1134800/PF3D7_0905900/PF3D7_0303000/PF3D7_1332300"
"GO:0006090","GO:0006090","pyruvate metabolic process",20,0.335509799000586,1.13320136929751,0.268328445747801,0.675915958276105,0.604230610677925,744,"tags=50%, list=23%, signal=39%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1033400/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900"
"GO:0071826","GO:0071826","ribonucleoprotein complex subunit organization",11,0.411294750371925,1.14395477814004,0.274392523364486,0.683219633488199,0.610759682938406,851,"tags=45%, list=26%, signal=34%","PF3D7_1146000/PF3D7_0729300/PF3D7_0208600/PF3D7_0218200/PF3D7_1332800"
"GO:0051179","GO:0051179","localization",288,-0.315091656353442,-1.08389222339654,0.276048443599239,0.683219633488199,0.610759682938406,918,"tags=28%, list=28%, signal=22%","PF3D7_1004200/PF3D7_1117700/PF3D7_1306600/PF3D7_0503400/PF3D7_1145100/PF3D7_1318800/PF3D7_0522400/PF3D7_0935200/PF3D7_0104200/PF3D7_1218400/PF3D7_0104100/PF3D7_1316200/PF3D7_1116400/PF3D7_1038400/PF3D7_0723800/PF3D7_0414700/PF3D7_0307800/PF3D7_1246800/PF3D7_1134800/PF3D7_1353600/PF3D7_0905900/PF3D7_0530200/PF3D7_1309700/PF3D7_0515300/PF3D7_1438100/PF3D7_1320400/PF3D7_1439800/PF3D7_0401900/PF3D7_1333300/PF3D7_0730200/PF3D7_0727800/PF3D7_1354400/PF3D7_0210700/PF3D7_0108800/PF3D7_0415400/PF3D7_1452600/PF3D7_1026600/PF3D7_0805200/PF3D7_1144900/PF3D7_0723900/PF3D7_1324700/PF3D7_1436300/PF3D7_0319000/PF3D7_1218300/PF3D7_1035900/PF3D7_0523800/PF3D7_1352100/PF3D7_1422600/PF3D7_1428200/PF3D7_1138400/PF3D7_0828600/PF3D7_1246300/PF3D7_1243000/PF3D7_0932100/PF3D7_1448600/PF3D7_0905500/PF3D7_0215300/PF3D7_0526900/PF3D7_0803600/PF3D7_0303000/PF3D7_0920700/PF3D7_1224200/PF3D7_1451000/PF3D7_0816200/PF3D7_1216300/PF3D7_0526400/PF3D7_0206200/PF3D7_1427000/PF3D7_1432000/PF3D7_1208400/PF3D7_1019700/PF3D7_0422100/PF3D7_0209600/PF3D7_1034700/PF3D7_0530100/PF3D7_0522600/PF3D7_0531100/PF3D7_0216800/PF3D7_0607700/PF3D7_1421900/PF3D7_1332300"
"GO:0016310","GO:0016310","phosphorylation",117,-0.337384391780166,-1.11587813373589,0.276377791436181,0.683219633488199,0.610759682938406,845,"tags=30%, list=26%, signal=23%","PF3D7_0413500/PF3D7_0615500/PF3D7_1012300/PF3D7_0610600/PF3D7_0211700/PF3D7_1445400/PF3D7_0515300/PF3D7_1337400/PF3D7_0802600/PF3D7_0704500/PF3D7_0902500/PF3D7_1450000/PF3D7_1223100/PF3D7_0623800/PF3D7_0417800/PF3D7_0420100/PF3D7_0217500/PF3D7_1331000/PF3D7_1428500/PF3D7_1476400/PF3D7_1337800/PF3D7_0500900/PF3D7_1371700/PF3D7_1238900/PF3D7_1104900/PF3D7_0419900/PF3D7_0726200/PF3D7_0902100/PF3D7_0717500/PF3D7_1437700/PF3D7_0301200/PF3D7_1463700/PF3D7_0503500/PF3D7_1149300/PF3D7_1121900"
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process",34,0.280269935196296,1.09707926247056,0.284791965566714,0.699543235860463,0.625352059563175,911,"tags=47%, list=28%, signal=34%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1366500/PF3D7_0922500/PF3D7_0920800/PF3D7_0704700/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1420600/PF3D7_1235700/PF3D7_1444800/PF3D7_0624000"
"GO:0072521","GO:0072521","purine-containing compound metabolic process",45,0.260472460875312,1.08726378172302,0.286496350364964,0.699543235860463,0.625352059563175,911,"tags=42%, list=28%, signal=31%","PF3D7_1012400/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1108500/PF3D7_1366500/PF3D7_0922500/PF3D7_0920800/PF3D7_0704700/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1420600/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000"
"GO:0006631","GO:0006631","fatty acid metabolic process",15,-0.472422929885262,-1.1575492141518,0.290655181414774,0.705370501238293,0.630561304994825,344,"tags=73%, list=10%, signal=66%","PF3D7_0215000/PF3D7_0525100/PF3D7_0605900/PF3D7_1238800/PF3D7_0208500/PF3D7_1469600/PF3D7_1477800/PF3D7_0420200/PF3D7_0511200/PF3D7_0215300/PF3D7_1479000"
"GO:0070647","GO:0070647","protein modification by small protein conjugation or removal",20,-0.442475477584423,-1.14897100191251,0.294117647058824,0.709447415329768,0.634205835444226,427,"tags=15%, list=13%, signal=13%","PF3D7_1237000/PF3D7_0516700/PF3D7_1414700"
"GO:0009259","GO:0009259","ribonucleotide metabolic process",41,0.265533871825393,1.09230396677013,0.299581589958159,0.714419541032444,0.638650634406152,911,"tags=44%, list=28%, signal=32%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1108500/PF3D7_0603300/PF3D7_1366500/PF3D7_0922500/PF3D7_0704700/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1420600/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000"
"GO:0065007","GO:0065007","biological regulation",295,-0.311433263484083,-1.07253977980624,0.300720288115246,0.714419541032444,0.638650634406152,814,"tags=26%, list=25%, signal=22%","PF3D7_1316200/PF3D7_0507700/PF3D7_0613800/PF3D7_1032500/PF3D7_1458600/PF3D7_1428300/PF3D7_1445400/PF3D7_1328800/PF3D7_1246800/PF3D7_1007200/PF3D7_1241400/PF3D7_0722100/PF3D7_1353600/PF3D7_0621000/PF3D7_1472600/PF3D7_0207400/PF3D7_0515300/PF3D7_0505200/PF3D7_1438100/PF3D7_1337400/PF3D7_0802600/PF3D7_1220900/PF3D7_1449100/PF3D7_1141800/PF3D7_0207800/PF3D7_1110100/PF3D7_1031300/PF3D7_0412700/PF3D7_0210700/PF3D7_1223100/PF3D7_0714500/PF3D7_0712000/PF3D7_0208000/PF3D7_0712900/PF3D7_1144900/PF3D7_0723900/PF3D7_1324700/PF3D7_1242000/PF3D7_0207500/PF3D7_0919900/PF3D7_0903300/PF3D7_1009000/PF3D7_1237000/PF3D7_0920500/PF3D7_1138400/PF3D7_1445500/PF3D7_0628600/PF3D7_1243000/PF3D7_0419900/PF3D7_0711700/PF3D7_1209300/PF3D7_1448600/PF3D7_0410600/PF3D7_1356400/PF3D7_1417400/PF3D7_1230800/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1451000/PF3D7_1405400/PF3D7_0207600/PF3D7_1134100/PF3D7_0528500/PF3D7_1464000/PF3D7_1022700/PF3D7_0716400/PF3D7_1439500/PF3D7_1432000/PF3D7_0416500/PF3D7_1034700/PF3D7_1463700/PF3D7_0530100/PF3D7_1231300/PF3D7_0409800/PF3D7_1345100/PF3D7_0617400/PF3D7_1460800"
"GO:0009451","GO:0009451","RNA modification",20,0.326144905556144,1.1015709665308,0.301564027370479,0.714419541032444,0.638650634406152,404,"tags=30%, list=12%, signal=26%","PF3D7_1415800/PF3D7_0729500/PF3D7_1417500/PF3D7_0914000/PF3D7_1319300/PF3D7_1354300"
"GO:0006457","GO:0006457","protein folding",62,0.241763459607353,1.07389075107185,0.310391363022942,0.730980843095449,0.65345550110093,795,"tags=47%, list=24%, signal=36%","PF3D7_1416900/PF3D7_1015600/PF3D7_0505900/PF3D7_1118200/PF3D7_1476500/PF3D7_0529300/PF3D7_0627500/PF3D7_1134000/PF3D7_1132200/PF3D7_1357800/PF3D7_0512000/PF3D7_1202400/PF3D7_0409400/PF3D7_0608700/PF3D7_0904500/PF3D7_0308200/PF3D7_1115600/PF3D7_1333000/PF3D7_0708400/PF3D7_0528700/PF3D7_0201800/PF3D7_1215300/PF3D7_0306800/PF3D7_0213100/PF3D7_0621800/PF3D7_1437900/PF3D7_1247400/PF3D7_0214000/PF3D7_0827900"
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process",23,0.311954188122389,1.09477392866517,0.317762085822922,0.740681373614432,0.662127226346675,911,"tags=52%, list=28%, signal=38%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1021600/PF3D7_1444800/PF3D7_0624000"
"GO:0042886","GO:0042886","amide transport",123,-0.328778108418726,-1.09039423965053,0.319873236556941,0.740681373614432,0.662127226346675,917,"tags=29%, list=28%, signal=22%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_0522400/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_0905900/PF3D7_1309700/PF3D7_1438100/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1452600/PF3D7_1144900/PF3D7_1324700/PF3D7_1436300/PF3D7_1218300/PF3D7_1035900/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0526900/PF3D7_0803600/PF3D7_1224200/PF3D7_1451000/PF3D7_0816200/PF3D7_1216300/PF3D7_0206200/PF3D7_1427000/PF3D7_1432000/PF3D7_0422100/PF3D7_1034700/PF3D7_0530100"
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process",56,0.243896002669334,1.07045950829706,0.320093457943925,0.740681373614432,0.662127226346675,839,"tags=39%, list=25%, signal=30%","PF3D7_1012400/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0911000/PF3D7_0603300/PF3D7_1366500/PF3D7_0922500/PF3D7_1251300/PF3D7_0704700/PF3D7_1025100/PF3D7_1120100/PF3D7_1116600/PF3D7_1017400/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1128700/PF3D7_1420600/PF3D7_0801800/PF3D7_1235700"
"GO:0006399","GO:0006399","tRNA metabolic process",49,0.247405756762899,1.05738162554479,0.322388059701493,0.741678888793029,0.663018948458196,433,"tags=20%, list=13%, signal=18%","PF3D7_0723700/PF3D7_1408900/PF3D7_1357200/PF3D7_1127100/PF3D7_0628800/PF3D7_0102900/PF3D7_1420400/PF3D7_1319300/PF3D7_1350100/PF3D7_1461900"
"GO:0071705","GO:0071705","nitrogen compound transport",131,-0.325708402405509,-1.08502743762663,0.324808965868568,0.742953841469484,0.664158683990176,814,"tags=29%, list=25%, signal=23%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_0522400/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_0905900/PF3D7_1309700/PF3D7_1438100/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1452600/PF3D7_1144900/PF3D7_0723900/PF3D7_1324700/PF3D7_1436300/PF3D7_1218300/PF3D7_1035900/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0526900/PF3D7_0803600/PF3D7_1224200/PF3D7_1451000/PF3D7_0816200/PF3D7_1216300/PF3D7_0206200/PF3D7_1427000/PF3D7_1432000/PF3D7_1208400/PF3D7_0422100/PF3D7_1034700/PF3D7_0530100"
"GO:0008652","GO:0008652","cellular amino acid biosynthetic process",11,0.391571125881127,1.08909646920688,0.327102803738318,0.74392523364486,0.665027053615347,739,"tags=45%, list=22%, signal=35%","PF3D7_1357900/PF3D7_1324000/PF3D7_0922600/PF3D7_1327800/PF3D7_0623000"
"GO:0015849","GO:0015849","organic acid transport",10,-0.505096190296533,-1.12642356272979,0.333981931897151,0.750987620876079,0.671340428077532,620,"tags=40%, list=19%, signal=33%","PF3D7_0401900/PF3D7_0215300/PF3D7_0206200/PF3D7_1208400"
"GO:0046942","GO:0046942","carboxylic acid transport",10,-0.505096190296533,-1.12642356272979,0.333981931897151,0.750987620876079,0.671340428077532,620,"tags=40%, list=19%, signal=33%","PF3D7_0401900/PF3D7_0215300/PF3D7_0206200/PF3D7_1208400"
"GO:0032879","GO:0032879","regulation of localization",25,-0.408753318313893,-1.10691754295225,0.33990747504261,0.752714821680339,0.672884447839076,562,"tags=28%, list=17%, signal=23%","PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
"GO:0051049","GO:0051049","regulation of transport",25,-0.408753318313893,-1.10691754295225,0.33990747504261,0.752714821680339,0.672884447839076,562,"tags=28%, list=17%, signal=23%","PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
"GO:0020035","GO:0020035","cytoadherence to microvasculature, mediated by symbiont protein",27,-0.401474356852233,-1.10448600650276,0.342373694947798,0.752714821680339,0.672884447839076,592,"tags=30%, list=18%, signal=25%","PF3D7_0412700/PF3D7_0302500/PF3D7_0712000/PF3D7_0712900/PF3D7_0711700/PF3D7_0201600/PF3D7_0302200/PF3D7_0617400"
"GO:0044406","GO:0044406","adhesion of symbiont to host",27,-0.401474356852233,-1.10448600650276,0.342373694947798,0.752714821680339,0.672884447839076,592,"tags=30%, list=18%, signal=25%","PF3D7_0412700/PF3D7_0302500/PF3D7_0712000/PF3D7_0712900/PF3D7_0711700/PF3D7_0201600/PF3D7_0302200/PF3D7_0617400"
"GO:0006996","GO:0006996","organelle organization",101,-0.330060631621848,-1.08007847213319,0.344206275240758,0.752714821680339,0.672884447839076,766,"tags=29%, list=23%, signal=23%","PF3D7_1328800/PF3D7_1003600/PF3D7_1223300/PF3D7_0722100/PF3D7_0505200/PF3D7_0919000/PF3D7_1220900/PF3D7_1433500/PF3D7_1320400/PF3D7_0607600/PF3D7_0105300/PF3D7_1246200/PF3D7_1304000/PF3D7_0714000/PF3D7_0210700/PF3D7_1433300/PF3D7_1324700/PF3D7_1318400/PF3D7_0628600/PF3D7_1243000/PF3D7_1448600/PF3D7_1123800/PF3D7_0528500/PF3D7_1464000/PF3D7_1432000/PF3D7_0530100/PF3D7_1333700/PF3D7_1443600/PF3D7_1140500"
"GO:0015031","GO:0015031","protein transport",121,-0.322528639084226,-1.06884131101973,0.360372340425532,0.779501040703053,0.696829811577974,917,"tags=29%, list=28%, signal=22%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_0522400/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_0905900/PF3D7_1309700/PF3D7_1438100/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1452600/PF3D7_1144900/PF3D7_1324700/PF3D7_1436300/PF3D7_1218300/PF3D7_1035900/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0526900/PF3D7_0803600/PF3D7_1224200/PF3D7_1451000/PF3D7_0816200/PF3D7_1216300/PF3D7_1427000/PF3D7_1432000/PF3D7_0422100/PF3D7_1034700/PF3D7_0530100"
"GO:0045184","GO:0045184","establishment of protein localization",121,-0.322528639084226,-1.06884131101973,0.360372340425532,0.779501040703053,0.696829811577974,917,"tags=29%, list=28%, signal=22%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_0522400/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_0905900/PF3D7_1309700/PF3D7_1438100/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1452600/PF3D7_1144900/PF3D7_1324700/PF3D7_1436300/PF3D7_1218300/PF3D7_1035900/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0526900/PF3D7_0803600/PF3D7_1224200/PF3D7_1451000/PF3D7_0816200/PF3D7_1216300/PF3D7_1427000/PF3D7_1432000/PF3D7_0422100/PF3D7_1034700/PF3D7_0530100"
"GO:0006470","GO:0006470","protein dephosphorylation",20,0.310742798787939,1.04954956944557,0.367546432062561,0.789167891295551,0.705471428875684,316,"tags=25%, list=10%, signal=23%","PF3D7_0314400/PF3D7_0320000/PF3D7_0810500/PF3D7_0520100/PF3D7_1031700"
"GO:0022618","GO:0022618","ribonucleoprotein complex assembly",10,0.388850461623594,1.05051014415112,0.371571072319202,0.789167891295551,0.705471428875684,251,"tags=20%, list=8%, signal=19%","PF3D7_1146000/PF3D7_0729300"
